,product_id,category,sub_category_name,product_name,product_brand,img_src,combo
0,1604833482_29444,Snacks & Branded Foods,Snacks & Namkeen,Popcorn - Classic Salted,ACT II,https://www.bigbasket.com/media/uploads/p/mm/304511_4-act-ii-popcorn-classic-salted.jpg,"['4x120 g', '125.40']"
1,1604833482_29444,Snacks & Branded Foods,Snacks & Namkeen,Popcorn - Classic Salted,ACT II,https://www.bigbasket.com/media/uploads/p/mm/304511_4-act-ii-popcorn-classic-salted.jpg,"['120 g', '31.35']"
0,1604833484_60004,Snacks & Branded Foods,Snacks & Namkeen,Mixture - Panchratan,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/291244_1-haldirams-mixture-panchratan.jpg,"['2x150 g', '108.90']"
1,1604833484_60004,Snacks & Branded Foods,Snacks & Namkeen,Mixture - Panchratan,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/291244_1-haldirams-mixture-panchratan.jpg,"['150 g', '54.45']"
0,1604833484_9764,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Masala Kaju,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/264461_1-haldirams-namkeen-masala-kaju.jpg,"['2x35 g', '100.00']"
1,1604833484_9764,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Masala Kaju,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/264461_1-haldirams-namkeen-masala-kaju.jpg,"['35 g', '50.00']"
0,1604833487_96644,Snacks & Branded Foods,Snacks & Namkeen,Potato Chips - Classic Salted,Lays,https://www.bigbasket.com/media/uploads/p/mm/1208147_6-lays-potato-chips-classic-salted.jpg,"['28 g', '10.00']"
1,1604833487_96644,Snacks & Branded Foods,Snacks & Namkeen,Potato Chips - Classic Salted,Lays,https://www.bigbasket.com/media/uploads/p/mm/1208147_6-lays-potato-chips-classic-salted.jpg,"['2x90 g', '59.50']"
2,1604833487_96644,Snacks & Branded Foods,Snacks & Namkeen,Potato Chips - Classic Salted,Lays,https://www.bigbasket.com/media/uploads/p/mm/1208147_6-lays-potato-chips-classic-salted.jpg,"['3x52 g', '60.00']"
3,1604833487_96644,Snacks & Branded Foods,Snacks & Namkeen,Potato Chips - Classic Salted,Lays,https://www.bigbasket.com/media/uploads/p/mm/1208147_6-lays-potato-chips-classic-salted.jpg,"['52 g', '20.00']"
4,1604833487_96644,Snacks & Branded Foods,Snacks & Namkeen,Potato Chips - Classic Salted,Lays,https://www.bigbasket.com/media/uploads/p/mm/1208147_6-lays-potato-chips-classic-salted.jpg,"['90 g', '35.00']"
0,1604833488_73604,Snacks & Branded Foods,Snacks & Namkeen,Smiles Crispy - Happy Potatoes,McCain,https://www.bigbasket.com/media/uploads/p/mm/40016991_5-mccain-smiles-crispy-happy-potatoes.jpg,"['1.25 kg', '246.50']"
1,1604833488_73604,Snacks & Branded Foods,Snacks & Namkeen,Smiles Crispy - Happy Potatoes,McCain,https://www.bigbasket.com/media/uploads/p/mm/40016991_5-mccain-smiles-crispy-happy-potatoes.jpg,"['175 g', '49.00']"
2,1604833488_73604,Snacks & Branded Foods,Snacks & Namkeen,Smiles Crispy - Happy Potatoes,McCain,https://www.bigbasket.com/media/uploads/p/mm/40016991_5-mccain-smiles-crispy-happy-potatoes.jpg,"['750 g', '185.00']"
0,1604833489_58724,Snacks & Branded Foods,Snacks & Namkeen,Mixture,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/1201909_1-haldirams-mixture.jpg,"['350 g', '65.00']"
1,1604833489_58724,Snacks & Branded Foods,Snacks & Namkeen,Mixture,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/1201909_1-haldirams-mixture.jpg,"['2x350 g', '130.00']"
0,1604833491_8804,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Chilli Chatka,Kurkure,https://www.bigbasket.com/media/uploads/p/mm/40068079_2-kurkure-namkeen-chilli-chatka.jpg,"['6x45 g', '60.00']"
1,1604833491_8804,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Chilli Chatka,Kurkure,https://www.bigbasket.com/media/uploads/p/mm/40068079_2-kurkure-namkeen-chilli-chatka.jpg,"['3x90 g', '60.00']"
2,1604833491_8804,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Chilli Chatka,Kurkure,https://www.bigbasket.com/media/uploads/p/mm/40068079_2-kurkure-namkeen-chilli-chatka.jpg,"['45 g', '10.00']"
3,1604833491_8804,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Chilli Chatka,Kurkure,https://www.bigbasket.com/media/uploads/p/mm/40068079_2-kurkure-namkeen-chilli-chatka.jpg,"['90 g', '20.00']"
4,1604833491_8804,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Chilli Chatka,Kurkure,https://www.bigbasket.com/media/uploads/p/mm/40068079_2-kurkure-namkeen-chilli-chatka.jpg,"['21.5 g', '5.00']"
0,1604833492_78404,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - All in One,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/101263_3-haldirams-namkeen-all-in-one.jpg,"['200 g', '47.00']"
1,1604833492_78404,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - All in One,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/101263_3-haldirams-namkeen-all-in-one.jpg,"['2x150 g', '94.00']"
2,1604833492_78404,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - All in One,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/101263_3-haldirams-namkeen-all-in-one.jpg,"['3x150 g', '141.00']"
3,1604833492_78404,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - All in One,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/101263_3-haldirams-namkeen-all-in-one.jpg,"['400 g', '90.00']"
0,1604833493_65604,Snacks & Branded Foods,Snacks & Namkeen,Nacho Tortilla Chips - Cheese Flavour,Doritos,https://www.bigbasket.com/media/uploads/p/mm/1208173_4-doritos-nacho-tortilla-chips-cheese-flavour.jpg,"['2x44 g', '40.00']"
1,1604833493_65604,Snacks & Branded Foods,Snacks & Namkeen,Nacho Tortilla Chips - Cheese Flavour,Doritos,https://www.bigbasket.com/media/uploads/p/mm/1208173_4-doritos-nacho-tortilla-chips-cheese-flavour.jpg,"['25 g', '10.00']"
2,1604833493_65604,Snacks & Branded Foods,Snacks & Namkeen,Nacho Tortilla Chips - Cheese Flavour,Doritos,https://www.bigbasket.com/media/uploads/p/mm/1208173_4-doritos-nacho-tortilla-chips-cheese-flavour.jpg,"['44 g', '20.00']"
3,1604833493_65604,Snacks & Branded Foods,Snacks & Namkeen,Nacho Tortilla Chips - Cheese Flavour,Doritos,https://www.bigbasket.com/media/uploads/p/mm/1208173_4-doritos-nacho-tortilla-chips-cheese-flavour.jpg,"['75 g', '34.65']"
4,1604833493_65604,Snacks & Branded Foods,Snacks & Namkeen,Nacho Tortilla Chips - Cheese Flavour,Doritos,https://www.bigbasket.com/media/uploads/p/mm/1208173_4-doritos-nacho-tortilla-chips-cheese-flavour.jpg,"['2x75 g', '58.91']"
0,1604833495_27044,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Phalhari Chiwda,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/20002973_2-haldirams-namkeen-phalhari-chiwda.jpg,"['150 g', '30.00']"
1,1604833495_27044,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Phalhari Chiwda,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/20002973_2-haldirams-namkeen-phalhari-chiwda.jpg,"['50 g', '10.00']"
0,1604833496_62564,Snacks & Branded Foods,Snacks & Namkeen,Instant Popcorn - Tomato Chilli,ACT II,https://www.bigbasket.com/media/uploads/p/mm/100203766_2-act-ii-instant-popcorn-tomato-chilli.jpg,"['3x59 g', '90.00']"
1,1604833496_62564,Snacks & Branded Foods,Snacks & Namkeen,Instant Popcorn - Tomato Chilli,ACT II,https://www.bigbasket.com/media/uploads/p/mm/100203766_2-act-ii-instant-popcorn-tomato-chilli.jpg,"['6x59 g', '180.00']"
2,1604833496_62564,Snacks & Branded Foods,Snacks & Namkeen,Instant Popcorn - Tomato Chilli,ACT II,https://www.bigbasket.com/media/uploads/p/mm/100203766_2-act-ii-instant-popcorn-tomato-chilli.jpg,"['59 g', '30.00']"
0,1604833500_2724,Snacks & Branded Foods,Snacks & Namkeen,Instant Popcorn - Chilly Surprise,ACT II,https://www.bigbasket.com/media/uploads/p/mm/189224_3-act-ii-instant-popcorn-chilly-surprise.jpg,"['30 + 10 gm Free', '10.00']"
1,1604833500_2724,Snacks & Branded Foods,Snacks & Namkeen,Instant Popcorn - Chilly Surprise,ACT II,https://www.bigbasket.com/media/uploads/p/mm/189224_3-act-ii-instant-popcorn-chilly-surprise.jpg,"['3x30 g', '30.00']"
0,1604833503_45444,Snacks & Branded Foods,Snacks & Namkeen,Popcorn - Classic Salted,ACT II,https://www.bigbasket.com/media/uploads/p/mm/304511_4-act-ii-popcorn-classic-salted.jpg,"['4x120 g', '125.40']"
1,1604833503_45444,Snacks & Branded Foods,Snacks & Namkeen,Popcorn - Classic Salted,ACT II,https://www.bigbasket.com/media/uploads/p/mm/304511_4-act-ii-popcorn-classic-salted.jpg,"['120 g', '31.35']"
0,1604833504_91524,Snacks & Branded Foods,Snacks & Namkeen,Mixture - Panchratan,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/291244_1-haldirams-mixture-panchratan.jpg,"['2x150 g', '108.90']"
1,1604833504_91524,Snacks & Branded Foods,Snacks & Namkeen,Mixture - Panchratan,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/291244_1-haldirams-mixture-panchratan.jpg,"['150 g', '54.45']"
0,1604833505_83044,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Masala Kaju,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/264461_1-haldirams-namkeen-masala-kaju.jpg,"['2x35 g', '100.00']"
1,1604833505_83044,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Masala Kaju,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/264461_1-haldirams-namkeen-masala-kaju.jpg,"['35 g', '50.00']"
0,1604833507_87204,Snacks & Branded Foods,Snacks & Namkeen,Potato Chips - Classic Salted,Lays,https://www.bigbasket.com/media/uploads/p/mm/1208147_6-lays-potato-chips-classic-salted.jpg,"['28 g', '10.00']"
1,1604833507_87204,Snacks & Branded Foods,Snacks & Namkeen,Potato Chips - Classic Salted,Lays,https://www.bigbasket.com/media/uploads/p/mm/1208147_6-lays-potato-chips-classic-salted.jpg,"['2x90 g', '59.50']"
2,1604833507_87204,Snacks & Branded Foods,Snacks & Namkeen,Potato Chips - Classic Salted,Lays,https://www.bigbasket.com/media/uploads/p/mm/1208147_6-lays-potato-chips-classic-salted.jpg,"['3x52 g', '60.00']"
3,1604833507_87204,Snacks & Branded Foods,Snacks & Namkeen,Potato Chips - Classic Salted,Lays,https://www.bigbasket.com/media/uploads/p/mm/1208147_6-lays-potato-chips-classic-salted.jpg,"['52 g', '20.00']"
4,1604833507_87204,Snacks & Branded Foods,Snacks & Namkeen,Potato Chips - Classic Salted,Lays,https://www.bigbasket.com/media/uploads/p/mm/1208147_6-lays-potato-chips-classic-salted.jpg,"['90 g', '35.00']"
0,1604833508_72964,Snacks & Branded Foods,Snacks & Namkeen,Smiles Crispy - Happy Potatoes,McCain,https://www.bigbasket.com/media/uploads/p/mm/40016991_5-mccain-smiles-crispy-happy-potatoes.jpg,"['1.25 kg', '246.50']"
1,1604833508_72964,Snacks & Branded Foods,Snacks & Namkeen,Smiles Crispy - Happy Potatoes,McCain,https://www.bigbasket.com/media/uploads/p/mm/40016991_5-mccain-smiles-crispy-happy-potatoes.jpg,"['175 g', '49.00']"
2,1604833508_72964,Snacks & Branded Foods,Snacks & Namkeen,Smiles Crispy - Happy Potatoes,McCain,https://www.bigbasket.com/media/uploads/p/mm/40016991_5-mccain-smiles-crispy-happy-potatoes.jpg,"['750 g', '185.00']"
0,1604833509_27204,Snacks & Branded Foods,Snacks & Namkeen,Mixture,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/1201909_1-haldirams-mixture.jpg,"['350 g', '65.00']"
1,1604833509_27204,Snacks & Branded Foods,Snacks & Namkeen,Mixture,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/1201909_1-haldirams-mixture.jpg,"['2x350 g', '130.00']"
0,1604833510_66564,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Chilli Chatka,Kurkure,https://www.bigbasket.com/media/uploads/p/mm/40068079_2-kurkure-namkeen-chilli-chatka.jpg,"['6x45 g', '60.00']"
1,1604833510_66564,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Chilli Chatka,Kurkure,https://www.bigbasket.com/media/uploads/p/mm/40068079_2-kurkure-namkeen-chilli-chatka.jpg,"['3x90 g', '60.00']"
2,1604833510_66564,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Chilli Chatka,Kurkure,https://www.bigbasket.com/media/uploads/p/mm/40068079_2-kurkure-namkeen-chilli-chatka.jpg,"['45 g', '10.00']"
3,1604833510_66564,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Chilli Chatka,Kurkure,https://www.bigbasket.com/media/uploads/p/mm/40068079_2-kurkure-namkeen-chilli-chatka.jpg,"['90 g', '20.00']"
4,1604833510_66564,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Chilli Chatka,Kurkure,https://www.bigbasket.com/media/uploads/p/mm/40068079_2-kurkure-namkeen-chilli-chatka.jpg,"['21.5 g', '5.00']"
0,1604833512_19844,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - All in One,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/101263_3-haldirams-namkeen-all-in-one.jpg,"['200 g', '47.00']"
1,1604833512_19844,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - All in One,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/101263_3-haldirams-namkeen-all-in-one.jpg,"['2x150 g', '94.00']"
2,1604833512_19844,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - All in One,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/101263_3-haldirams-namkeen-all-in-one.jpg,"['3x150 g', '141.00']"
3,1604833512_19844,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - All in One,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/101263_3-haldirams-namkeen-all-in-one.jpg,"['400 g', '90.00']"
0,1604833513_324,Snacks & Branded Foods,Snacks & Namkeen,Nacho Tortilla Chips - Cheese Flavour,Doritos,https://www.bigbasket.com/media/uploads/p/mm/1208173_4-doritos-nacho-tortilla-chips-cheese-flavour.jpg,"['2x44 g', '40.00']"
1,1604833513_324,Snacks & Branded Foods,Snacks & Namkeen,Nacho Tortilla Chips - Cheese Flavour,Doritos,https://www.bigbasket.com/media/uploads/p/mm/1208173_4-doritos-nacho-tortilla-chips-cheese-flavour.jpg,"['25 g', '10.00']"
2,1604833513_324,Snacks & Branded Foods,Snacks & Namkeen,Nacho Tortilla Chips - Cheese Flavour,Doritos,https://www.bigbasket.com/media/uploads/p/mm/1208173_4-doritos-nacho-tortilla-chips-cheese-flavour.jpg,"['44 g', '20.00']"
3,1604833513_324,Snacks & Branded Foods,Snacks & Namkeen,Nacho Tortilla Chips - Cheese Flavour,Doritos,https://www.bigbasket.com/media/uploads/p/mm/1208173_4-doritos-nacho-tortilla-chips-cheese-flavour.jpg,"['75 g', '34.65']"
4,1604833513_324,Snacks & Branded Foods,Snacks & Namkeen,Nacho Tortilla Chips - Cheese Flavour,Doritos,https://www.bigbasket.com/media/uploads/p/mm/1208173_4-doritos-nacho-tortilla-chips-cheese-flavour.jpg,"['2x75 g', '58.91']"
0,1604833515_39684,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Phalhari Chiwda,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/20002973_2-haldirams-namkeen-phalhari-chiwda.jpg,"['150 g', '30.00']"
1,1604833515_39684,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Phalhari Chiwda,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/20002973_2-haldirams-namkeen-phalhari-chiwda.jpg,"['50 g', '10.00']"
0,1604833516_46564,Snacks & Branded Foods,Snacks & Namkeen,Instant Popcorn - Tomato Chilli,ACT II,https://www.bigbasket.com/media/uploads/p/mm/100203766_2-act-ii-instant-popcorn-tomato-chilli.jpg,"['3x59 g', '90.00']"
1,1604833516_46564,Snacks & Branded Foods,Snacks & Namkeen,Instant Popcorn - Tomato Chilli,ACT II,https://www.bigbasket.com/media/uploads/p/mm/100203766_2-act-ii-instant-popcorn-tomato-chilli.jpg,"['6x59 g', '180.00']"
2,1604833516_46564,Snacks & Branded Foods,Snacks & Namkeen,Instant Popcorn - Tomato Chilli,ACT II,https://www.bigbasket.com/media/uploads/p/mm/100203766_2-act-ii-instant-popcorn-tomato-chilli.jpg,"['59 g', '30.00']"
0,1604833520_60644,Snacks & Branded Foods,Snacks & Namkeen,Instant Popcorn - Chilly Surprise,ACT II,https://www.bigbasket.com/media/uploads/p/mm/189224_3-act-ii-instant-popcorn-chilly-surprise.jpg,"['30 + 10 gm Free', '10.00']"
1,1604833520_60644,Snacks & Branded Foods,Snacks & Namkeen,Instant Popcorn - Chilly Surprise,ACT II,https://www.bigbasket.com/media/uploads/p/mm/189224_3-act-ii-instant-popcorn-chilly-surprise.jpg,"['3x30 g', '30.00']"
0,1604833522_57284,Snacks & Branded Foods,Snacks & Namkeen,Popcorn - Classic Salted,ACT II,https://www.bigbasket.com/media/uploads/p/mm/304511_4-act-ii-popcorn-classic-salted.jpg,"['4x120 g', '125.40']"
1,1604833522_57284,Snacks & Branded Foods,Snacks & Namkeen,Popcorn - Classic Salted,ACT II,https://www.bigbasket.com/media/uploads/p/mm/304511_4-act-ii-popcorn-classic-salted.jpg,"['120 g', '31.35']"
0,1604833523_98884,Snacks & Branded Foods,Snacks & Namkeen,Mixture - Panchratan,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/291244_1-haldirams-mixture-panchratan.jpg,"['2x150 g', '108.90']"
1,1604833523_98884,Snacks & Branded Foods,Snacks & Namkeen,Mixture - Panchratan,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/291244_1-haldirams-mixture-panchratan.jpg,"['150 g', '54.45']"
0,1604833524_17124,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Masala Kaju,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/264461_1-haldirams-namkeen-masala-kaju.jpg,"['2x35 g', '100.00']"
1,1604833524_17124,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Masala Kaju,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/264461_1-haldirams-namkeen-masala-kaju.jpg,"['35 g', '50.00']"
0,1604833528_1604,Snacks & Branded Foods,Snacks & Namkeen,Potato Chips - Classic Salted,Lays,https://www.bigbasket.com/media/uploads/p/mm/1208147_6-lays-potato-chips-classic-salted.jpg,"['28 g', '10.00']"
1,1604833528_1604,Snacks & Branded Foods,Snacks & Namkeen,Potato Chips - Classic Salted,Lays,https://www.bigbasket.com/media/uploads/p/mm/1208147_6-lays-potato-chips-classic-salted.jpg,"['2x90 g', '59.50']"
2,1604833528_1604,Snacks & Branded Foods,Snacks & Namkeen,Potato Chips - Classic Salted,Lays,https://www.bigbasket.com/media/uploads/p/mm/1208147_6-lays-potato-chips-classic-salted.jpg,"['3x52 g', '60.00']"
3,1604833528_1604,Snacks & Branded Foods,Snacks & Namkeen,Potato Chips - Classic Salted,Lays,https://www.bigbasket.com/media/uploads/p/mm/1208147_6-lays-potato-chips-classic-salted.jpg,"['52 g', '20.00']"
4,1604833528_1604,Snacks & Branded Foods,Snacks & Namkeen,Potato Chips - Classic Salted,Lays,https://www.bigbasket.com/media/uploads/p/mm/1208147_6-lays-potato-chips-classic-salted.jpg,"['90 g', '35.00']"
0,1604833529_74404,Snacks & Branded Foods,Snacks & Namkeen,Smiles Crispy - Happy Potatoes,McCain,https://www.bigbasket.com/media/uploads/p/mm/40016991_5-mccain-smiles-crispy-happy-potatoes.jpg,"['1.25 kg', '246.50']"
1,1604833529_74404,Snacks & Branded Foods,Snacks & Namkeen,Smiles Crispy - Happy Potatoes,McCain,https://www.bigbasket.com/media/uploads/p/mm/40016991_5-mccain-smiles-crispy-happy-potatoes.jpg,"['175 g', '49.00']"
2,1604833529_74404,Snacks & Branded Foods,Snacks & Namkeen,Smiles Crispy - Happy Potatoes,McCain,https://www.bigbasket.com/media/uploads/p/mm/40016991_5-mccain-smiles-crispy-happy-potatoes.jpg,"['750 g', '185.00']"
0,1604833530_26564,Snacks & Branded Foods,Snacks & Namkeen,Mixture,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/1201909_1-haldirams-mixture.jpg,"['350 g', '65.00']"
1,1604833530_26564,Snacks & Branded Foods,Snacks & Namkeen,Mixture,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/1201909_1-haldirams-mixture.jpg,"['2x350 g', '130.00']"
0,1604833531_16004,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Chilli Chatka,Kurkure,https://www.bigbasket.com/media/uploads/p/mm/40068079_2-kurkure-namkeen-chilli-chatka.jpg,"['6x45 g', '60.00']"
1,1604833531_16004,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Chilli Chatka,Kurkure,https://www.bigbasket.com/media/uploads/p/mm/40068079_2-kurkure-namkeen-chilli-chatka.jpg,"['3x90 g', '60.00']"
2,1604833531_16004,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Chilli Chatka,Kurkure,https://www.bigbasket.com/media/uploads/p/mm/40068079_2-kurkure-namkeen-chilli-chatka.jpg,"['45 g', '10.00']"
3,1604833531_16004,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Chilli Chatka,Kurkure,https://www.bigbasket.com/media/uploads/p/mm/40068079_2-kurkure-namkeen-chilli-chatka.jpg,"['90 g', '20.00']"
4,1604833531_16004,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - Chilli Chatka,Kurkure,https://www.bigbasket.com/media/uploads/p/mm/40068079_2-kurkure-namkeen-chilli-chatka.jpg,"['21.5 g', '5.00']"
0,1604833533_79204,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - All in One,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/101263_3-haldirams-namkeen-all-in-one.jpg,"['200 g', '47.00']"
1,1604833533_79204,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - All in One,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/101263_3-haldirams-namkeen-all-in-one.jpg,"['2x150 g', '94.00']"
2,1604833533_79204,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - All in One,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/101263_3-haldirams-namkeen-all-in-one.jpg,"['3x150 g', '141.00']"
3,1604833533_79204,Snacks & Branded Foods,Snacks & Namkeen,Namkeen - All in One,Haldirams,https://www.bigbasket.com/media/uploads/p/mm/101263_3-haldirams-namkeen-all-in-one.jpg,"['400 g', '90.00']"
0,1604833534_5764,Snacks & Branded Foods,Snacks & Namkeen,Nacho Tortilla Chips - Cheese Flavour,Doritos,https://www.bigbasket.com/media/uploads/p/mm/1208173_4-doritos-nacho-tortilla-chips-cheese-flavour.jpg,"['2x44 g', '40.00']"
1,1604833534_5764,Snacks & Branded Foods,Snacks & Namkeen,Nacho Tortilla Chips - Cheese Flavour,Doritos,https://www.bigbasket.com/media/uploads/p/mm/1208173_4-doritos-nacho-tortilla-chips-cheese-flavour.jpg,"['25 g', '10.00']"
2,1604833534_5764,Snacks & Branded Foods,Snacks & Namkeen,Nacho Tortilla Chips - Cheese Flavour,Doritos,https://www.bigbasket.com/media/uploads/p/mm/1208173_4-doritos-nacho-tortilla-chips-cheese-flavour.jpg,"['44 g', '20.00']"
